Epoch,Training_Loss(MSE),Validation_Loss(MSE),Training_MAE,Validation_MAE
89,0.2419886291027069,0.0029795949812978506,0.40450596809387207,0.03547794371843338
90,0.25236162543296814,0.004006949719041586,0.3938239514827728,0.03988160565495491
91,0.24138420820236206,0.002083391882479191,0.4060271978378296,0.032169461250305176
92,0.21068252623081207,0.0020591779612004757,0.3680651783943176,0.02978396974503994
93,0.23858386278152466,0.005454347003251314,0.3937946856021881,0.055381737649440765
94,0.19813495874404907,0.002219214802607894,0.35706841945648193,0.02325127087533474
95,0.23774774372577667,0.002618261147290468,0.3615929186344147,0.036969441920518875
96,0.22973033785820007,0.003697831416502595,0.38973456621170044,0.036895401775836945
97,0.26763203740119934,0.00408175028860569,0.40106871724128723,0.05086147040128708
98,0.2055768221616745,0.010409556329250336,0.36641547083854675,0.0799669399857521
99,0.21104809641838074,0.0034944636281579733,0.37078341841697693,0.0425272211432457
100,0.2664249837398529,0.0036110763903707266,0.40311989188194275,0.049140870571136475
101,0.22873498499393463,0.0028842322062700987,0.36590442061424255,0.041534021496772766
102,0.25215592980384827,0.0049243769608438015,0.3900469243526459,0.033714793622493744
103,0.22857671976089478,0.0035353912971913815,0.39658501744270325,0.045854631811380386
104,0.20895320177078247,0.0027978490106761456,0.36040031909942627,0.04189939796924591
105,0.21047231554985046,0.004546439740806818,0.3593748211860657,0.038305457681417465
106,0.25006887316703796,0.004503429867327213,0.4170725643634796,0.04401354864239693
107,0.25191348791122437,0.0037537426687777042,0.39530181884765625,0.02909213863313198
108,0.209090456366539,0.0026460839435458183,0.3748515546321869,0.027425475418567657
109,0.2411407232284546,0.0021377287339419127,0.3971163332462311,0.028049848973751068
110,0.20631109178066254,0.0022195500787347555,0.35731735825538635,0.030829211696982384
111,0.20970937609672546,0.0031405570916831493,0.3733082711696625,0.04218555614352226
112,0.28213992714881897,0.0033022351562976837,0.42400577664375305,0.04241150990128517
113,0.26487118005752563,0.004712030291557312,0.4019696116447449,0.04153649881482124
114,0.20297005772590637,0.003487862879410386,0.3712415397167206,0.04527183994650841
115,0.25736743211746216,0.0031666611321270466,0.4037693440914154,0.03691256791353226
116,0.2591821253299713,0.001999812200665474,0.4097796678543091,0.029031474143266678
117,0.2289227545261383,0.0018352472689002752,0.35769978165626526,0.026196418330073357
118,0.2210998684167862,0.0020821087528020144,0.37218257784843445,0.025600343942642212
119,0.2252143919467926,0.0019394851988181472,0.3606794476509094,0.026428548619151115
120,0.2535379230976105,0.002518210094422102,0.3969811499118805,0.023129073902964592
121,0.2515133321285248,0.002301673637703061,0.3983711302280426,0.02728360705077648
122,0.22795329988002777,0.0036142519675195217,0.3892613649368286,0.04455919191241264
123,0.22347670793533325,0.002317766658961773,0.3743039667606354,0.03232960402965546
124,0.17183001339435577,0.003732080105692148,0.33286547660827637,0.04649197310209274
125,0.19167380034923553,0.003725243266671896,0.3589792251586914,0.050534021109342575
126,0.20512370765209198,0.004951718263328075,0.37154337763786316,0.05583472549915314
127,0.2317371517419815,0.0035155704244971275,0.3688207268714905,0.035889483988285065
128,0.3078164756298065,0.002196742920204997,0.4348319470882416,0.025480862706899643
129,0.2048942595720291,0.006038087885826826,0.3446864187717438,0.04731907323002815
