Model_Name,Training_Time(Seconds),Final_Training_Loss,Final_Validation_Loss,Test_Set_MSE,Test_Set_MAE,Network_Structure
Basic_Model_1Layer_32Nodes,16.23,0.2048942595720291,0.006038087885826826,0.0010486789075596953,0.02301724757792747,"Model: ""Polynomial_Fitting_FCN""
┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━━━━━━━━━━┳━━━━━━━━━━━━━━━┓
┃ Layer (type)                    ┃ Output Shape           ┃       Param # ┃
┡━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━━━━━━━━━━╇━━━━━━━━━━━━━━━┩
│ Hidden_Layer_1_32nodes (Dense)  │ (32, 32)               │            64 │
├─────────────────────────────────┼────────────────────────┼───────────────┤
│ BatchNorm_1                     │ (32, 32)               │           128 │
│ (BatchNormalization)            │                        │               │
├─────────────────────────────────┼────────────────────────┼───────────────┤
│ Output_Layer_1node (Dense)      │ (32, 1)                │            33 │
└─────────────────────────────────┴────────────────────────┴───────────────┘
 Total params: 549 (2.15 KB)
 Trainable params: 161 (644.00 B)
 Non-trainable params: 64 (256.00 B)
 Optimizer params: 324 (1.27 KB)

"
