Epoch,Training_Loss(MSE),Validation_Loss(MSE),Training_MAE,Validation_MAE
89,0.19830361008644104,0.0017791714053601027,0.36075514554977417,0.02839766815304756
90,0.2628597319126129,0.003284985665231943,0.415974885225296,0.03435346484184265
91,0.1918341964483261,0.0007575424388051033,0.3537139296531677,0.020231813192367554
92,0.23267368972301483,0.0018055385444313288,0.38066136837005615,0.034686729311943054
93,0.25154173374176025,0.0010432982817292213,0.39318713545799255,0.021527450531721115
94,0.21339993178844452,0.001428624615073204,0.37213748693466187,0.02674940787255764
95,0.20610949397087097,0.0013589119771495461,0.3659048080444336,0.02753591351211071
96,0.21798625588417053,0.00112610321957618,0.3654648959636688,0.026315763592720032
97,0.23745785653591156,0.0027657870668917894,0.3800617754459381,0.039652179926633835
98,0.23520036041736603,0.0015380752738565207,0.39203178882598877,0.029388928785920143
99,0.2481340616941452,0.0012259212089702487,0.40496325492858887,0.022778881713747978
100,0.2095210701227188,0.0011790533317252994,0.36155077815055847,0.0251949280500412
101,0.3103202283382416,0.0015308659058064222,0.4366787075996399,0.02642541378736496
102,0.1726488322019577,0.001756869605742395,0.33908337354660034,0.03343323618173599
103,0.2117522805929184,0.0020119857508689165,0.3674110472202301,0.03447267413139343
104,0.2023404836654663,0.0011660180753096938,0.36468127369880676,0.021640093997120857
105,0.3601127564907074,0.00685148686170578,0.474565714597702,0.06795826554298401
106,0.2295527458190918,0.0031156090553849936,0.38550007343292236,0.04172387346625328
107,0.23519544303417206,0.0012381847482174635,0.3842995762825012,0.021776197478175163
108,0.1969260275363922,0.0013141153613105416,0.3617085814476013,0.026683339849114418
109,0.2283908724784851,0.0011798724299296737,0.38399460911750793,0.0224120132625103
110,0.20027294754981995,0.0009314626222476363,0.3394828140735626,0.02046254090964794
111,0.2273513674736023,0.0015328916488215327,0.37970149517059326,0.028397126123309135
112,0.2286636233329773,0.002503717551007867,0.3863954246044159,0.03431779146194458
113,0.24250401556491852,0.0011455862550064921,0.4075165390968323,0.020561600103974342
114,0.21546804904937744,0.0009020944125950336,0.34986066818237305,0.021106351166963577
115,0.22618989646434784,0.0022912167478352785,0.36369645595550537,0.03719206154346466
116,0.18568776547908783,0.0019600687082856894,0.34468597173690796,0.03347717598080635
117,0.20273670554161072,0.0010754833929240704,0.3528607189655304,0.025057585909962654
118,0.20460277795791626,0.001137091196142137,0.3403056263923645,0.02294059842824936
119,0.1838097870349884,0.0007169750751927495,0.33698368072509766,0.018038207665085793
120,0.2539157569408417,0.004387612920254469,0.3958997130393982,0.05175250023603439
121,0.25240278244018555,0.0009415614185854793,0.3943405747413635,0.02152974344789982
122,0.20635828375816345,0.001479525351896882,0.3585948348045349,0.03342900797724724
123,0.21118855476379395,0.0008239771123044193,0.3627363443374634,0.019194412976503372
124,0.2453843653202057,0.0013554218458011746,0.3985712230205536,0.023987993597984314
125,0.20989903807640076,0.0014530426124110818,0.36628609895706177,0.024773720651865005
126,0.20494495332241058,0.0010692235082387924,0.3512972295284271,0.025711670517921448
127,0.18886947631835938,0.00271219527348876,0.3493996262550354,0.03897750377655029
128,0.19599150121212006,0.0026645055040717125,0.3572878837585449,0.04107200726866722
129,0.2244074046611786,0.0018691617297008634,0.3611222207546234,0.03196820244193077
130,0.21508780121803284,0.0016752411611378193,0.3599518835544586,0.0334092415869236
131,0.16784514486789703,0.0006651844596490264,0.32472074031829834,0.01842283457517624
132,0.22337131202220917,0.0008688465459272265,0.37111538648605347,0.02200353890657425
133,0.2328750044107437,0.001716658822260797,0.3705494999885559,0.02780938893556595
134,0.2100912481546402,0.0007371652172878385,0.35998377203941345,0.01749466545879841
135,0.22793948650360107,0.0010814308188855648,0.4004083573818207,0.025199849158525467
136,0.19883765280246735,0.002349725691601634,0.3631216883659363,0.03684496507048607
137,0.19827698171138763,0.002487264573574066,0.3574307858943939,0.038955871015787125
138,0.21928022801876068,0.0009109464008361101,0.36875832080841064,0.019554151222109795
139,0.2476816624403,0.0012090589152649045,0.37123531103134155,0.02089736983180046
140,0.2622693181037903,0.0012901801383122802,0.4130013585090637,0.020636990666389465
141,0.21783900260925293,0.0034214656334370375,0.372476190328598,0.045952584594488144
142,0.27261674404144287,0.001063948031514883,0.41843336820602417,0.023807018995285034
143,0.2369992434978485,0.0008096805540844798,0.39492499828338623,0.018038589507341385
144,0.2254335731267929,0.001001451164484024,0.37737616896629333,0.018901117146015167
145,0.2354763001203537,0.0026724347844719887,0.3858391046524048,0.04128140211105347
146,0.22861453890800476,0.001057403045706451,0.37640395760536194,0.02234404720366001
147,0.21427226066589355,0.001108501572161913,0.3637956976890564,0.0192439965903759
148,0.23784449696540833,0.0017656527925282717,0.4056563079357147,0.03077821619808674
149,0.26013725996017456,0.0010277960682287812,0.4034258723258972,0.020110705867409706
150,0.27161362767219543,0.00154888816177845,0.41730833053588867,0.02857024595141411
151,0.2362624704837799,0.002016519196331501,0.38367125391960144,0.028041301295161247
152,0.20349431037902832,0.002134661190211773,0.3601827323436737,0.03181036561727524
153,0.24914370477199554,0.0010651294142007828,0.40214163064956665,0.020436162129044533
154,0.19811703264713287,0.0011893867049366236,0.35169312357902527,0.02345418743789196
155,0.20514541864395142,0.0012717362260445952,0.3650909662246704,0.021231379359960556
156,0.28013303875923157,0.0011622640304267406,0.4294339120388031,0.02447195164859295
157,0.21930772066116333,0.0009331768378615379,0.3770398795604706,0.018625235185027122
158,0.18235436081886292,0.0013319534482434392,0.339048832654953,0.027025718241930008
159,0.21243539452552795,0.0010976932244375348,0.3788655698299408,0.0194978229701519
160,0.23279592394828796,0.0008541260613128543,0.3884393274784088,0.018058301880955696
161,0.23445294797420502,0.0016486062668263912,0.4014143645763397,0.03056078404188156
162,0.19242385029792786,0.0014925656141713262,0.34901532530784607,0.030441781505942345
163,0.21120764315128326,0.0015851471107453108,0.3683018386363983,0.029082510620355606
164,0.20617860555648804,0.0008056291844695807,0.3664059340953827,0.018048759549856186
165,0.26275622844696045,0.001062182360328734,0.418770432472229,0.01902078278362751
166,0.19576197862625122,0.0015119765885174274,0.3596823215484619,0.02860667183995247
167,0.2050500512123108,0.000802341615781188,0.36667343974113464,0.020677020773291588
168,0.1837935894727707,0.0007402892806567252,0.3472217321395874,0.018109526485204697
169,0.20979584753513336,0.0019584987312555313,0.3576034903526306,0.0349416546523571
170,0.21044784784317017,0.000872103264555335,0.35983753204345703,0.019126545637845993
171,0.24739974737167358,0.0012258420465514064,0.39746829867362976,0.02235586941242218
172,0.2245488464832306,0.0011976270470768213,0.38530194759368896,0.0217813178896904
173,0.21414035558700562,0.0010684989392757416,0.36361080408096313,0.02327956259250641
174,0.20086677372455597,0.0009321779944002628,0.35127535462379456,0.018303781747817993
175,0.24977058172225952,0.0011838664067909122,0.37628403306007385,0.021371476352214813
176,0.20814096927642822,0.0010655161458998919,0.3586958646774292,0.019596070051193237
177,0.20571479201316833,0.0010877607855945826,0.3781009316444397,0.023916030302643776
178,0.25008049607276917,0.0014477708609774709,0.3976965546607971,0.03025832399725914
179,0.2644512355327606,0.000976014940533787,0.42157500982284546,0.02139849215745926
180,0.18504463136196136,0.0010062482906505466,0.3484460115432739,0.01896064542233944
181,0.22198984026908875,0.0008637403952889144,0.39394277334213257,0.017859863117337227
