Epoch,Training_Loss(MSE),Validation_Loss(MSE),Training_MAE,Validation_MAE
48,0.28414633870124817,0.039841704070568085,0.4031519293785095,0.08331027626991272
49,0.22202135622501373,0.052304890006780624,0.35456377267837524,0.11240661144256592
50,0.27951696515083313,0.03575938194990158,0.4135048985481262,0.07073886692523956
51,0.23406937718391418,0.03166617080569267,0.35508298873901367,0.04350060969591141
52,0.3061281442642212,0.03494900092482567,0.4224786162376404,0.06040836125612259
53,0.24121007323265076,0.10734008997678757,0.37462103366851807,0.16060827672481537
54,0.23341067135334015,0.052773818373680115,0.3705478608608246,0.11530590802431107
55,0.29547011852264404,0.07279428839683533,0.41163647174835205,0.17000837624073029
56,0.2981504201889038,0.07423274219036102,0.41581740975379944,0.1590571254491806
57,0.2464793622493744,0.04683632031083107,0.38149192929267883,0.09790300577878952
58,0.33650821447372437,0.045538224279880524,0.456107497215271,0.11984794586896896
59,0.28574255108833313,0.061201710253953934,0.41115230321884155,0.11696133017539978
60,0.23985125124454498,0.06905470788478851,0.382610559463501,0.17188569903373718
61,0.27159354090690613,0.03260936960577965,0.39224886894226074,0.07483074814081192
62,0.23718225955963135,0.033434849232435226,0.3614206314086914,0.07853484898805618
63,0.2724447548389435,0.0390675812959671,0.4054076075553894,0.10428885370492935
64,0.29202911257743835,0.04716329649090767,0.4102916419506073,0.12346547096967697
65,0.3286457359790802,0.09585876762866974,0.44891035556793213,0.25763726234436035
66,0.27018776535987854,0.06767633557319641,0.392214298248291,0.1895388811826706
67,0.2645943760871887,0.05920947343111038,0.39767682552337646,0.1739557534456253
68,0.26507875323295593,0.023421352729201317,0.39264318346977234,0.03737403452396393
69,0.2820938527584076,0.030161801725625992,0.41529983282089233,0.07396603375673294
70,0.24715735018253326,0.08646556735038757,0.3822401762008667,0.2367575317621231
71,0.22976720333099365,0.0269037876278162,0.3513348698616028,0.06041334941983223
72,0.2555750906467438,0.042017679661512375,0.3992164731025696,0.13098058104515076
73,0.22301483154296875,0.032064877450466156,0.36363303661346436,0.09840387850999832
74,0.25435054302215576,0.025565821677446365,0.39536648988723755,0.06581737846136093
75,0.24600592255592346,0.03638298436999321,0.38691776990890503,0.10158398002386093
76,0.23613862693309784,0.023448191583156586,0.37049856781959534,0.05814545229077339
77,0.3088153302669525,0.12423031777143478,0.43982455134391785,0.2516750395298004
78,0.2449568659067154,0.020434828475117683,0.37664803862571716,0.04184876009821892
79,0.24558410048484802,0.09276708960533142,0.3842623829841614,0.19130201637744904
80,0.22585651278495789,0.027312366291880608,0.37243732810020447,0.06787273287773132
81,0.2278190404176712,0.06004728004336357,0.34936991333961487,0.14821933209896088
82,0.21701829135417938,0.029179269447922707,0.35784751176834106,0.08809379488229752
83,0.22038716077804565,0.04232475906610489,0.3493233323097229,0.12388848513364792
84,0.2336278110742569,0.022789819166064262,0.3783310055732727,0.07156125456094742
85,0.21224628388881683,0.02246333286166191,0.3573431074619293,0.07436788082122803
86,0.25567641854286194,0.4159972071647644,0.39243459701538086,0.3990531265735626
87,0.285054475069046,0.07504940032958984,0.4030195474624634,0.2378191351890564
88,0.2529371976852417,0.10949371010065079,0.3982637822628021,0.21867735683918
89,0.2552344799041748,0.08658894896507263,0.3897794783115387,0.16762331128120422
90,0.2762572169303894,0.0356791689991951,0.3947213292121887,0.10351043939590454
91,0.2963155210018158,0.053009312599897385,0.4123999774456024,0.12359947711229324
92,0.2246858924627304,0.05211909860372543,0.36485999822616577,0.16106447577476501
93,0.2823235094547272,0.02094445563852787,0.41557401418685913,0.06611398607492447
94,0.25301480293273926,0.020799687132239342,0.38574498891830444,0.06440635025501251
95,0.2548538148403168,0.02737133763730526,0.39725491404533386,0.07709962129592896
96,0.25618767738342285,0.019511329010128975,0.4128466844558716,0.0551472082734108
97,0.2172696441411972,0.039006125181913376,0.3586525619029999,0.14448927342891693
98,0.26245665550231934,0.01882723532617092,0.40566325187683105,0.06209523230791092
99,0.2724597454071045,0.021215781569480896,0.39539191126823425,0.0772419422864914
100,0.2028716802597046,0.027004864066839218,0.3368387818336487,0.09347604215145111
101,0.25529202818870544,0.03590831160545349,0.38061201572418213,0.11151783168315887
102,0.29433101415634155,0.02151988074183464,0.42525848746299744,0.08436354249715805
103,0.22384384274482727,0.020076103508472443,0.36117932200431824,0.0744311511516571
104,0.26711195707321167,0.01893404871225357,0.41246598958969116,0.07006372511386871
105,0.23799189925193787,0.04208439961075783,0.37080755829811096,0.10191863775253296
106,0.2713663876056671,0.02723008394241333,0.40649935603141785,0.08900619298219681
107,0.27368801832199097,0.021267088130116463,0.40112796425819397,0.08855697512626648
108,0.2734535038471222,0.025333935394883156,0.42053571343421936,0.09151611477136612
109,0.23078373074531555,0.018543899059295654,0.39432990550994873,0.064307801425457
110,0.2235824316740036,0.020267097279429436,0.3606070280075073,0.08088147640228271
111,0.22735074162483215,0.054766349494457245,0.365874320268631,0.14422151446342468
112,0.2065759152173996,0.018176518380641937,0.36371269822120667,0.06567627936601639
113,0.25443780422210693,0.026499759405851364,0.3924921452999115,0.08983135968446732
114,0.2643836736679077,0.01725257746875286,0.4018893539905548,0.05496793985366821
115,0.2500686049461365,0.028951941058039665,0.39885473251342773,0.11115668714046478
116,0.21515345573425293,0.01997220702469349,0.3482881784439087,0.08566869050264359
117,0.24718837440013885,0.023030564188957214,0.39237600564956665,0.0706789419054985
118,0.2160278856754303,0.020956719294190407,0.3690836727619171,0.09073737263679504
119,0.21447744965553284,0.024673061445355415,0.36768171191215515,0.09135863929986954
120,0.18019220232963562,0.028271351009607315,0.3349917531013489,0.11537357419729233
121,0.258707731962204,0.02199815772473812,0.40860724449157715,0.09105977416038513
122,0.2521056532859802,0.016514990478754044,0.3999820947647095,0.06286995857954025
123,0.19655896723270416,0.016544515267014503,0.33399295806884766,0.07022787630558014
124,0.26381394267082214,0.028113527223467827,0.3916604816913605,0.10091263800859451
125,0.23233336210250854,0.0172738004475832,0.37511563301086426,0.07334805279970169
126,0.2266460359096527,0.017752662301063538,0.3808770775794983,0.0662647932767868
127,0.20349442958831787,0.024491049349308014,0.35278064012527466,0.07686780393123627
128,0.27276983857154846,0.012844306416809559,0.38639578223228455,0.04761200770735741
129,0.2723815441131592,0.05472615361213684,0.39686253666877747,0.19834944605827332
130,0.27989476919174194,0.07063259184360504,0.4138806164264679,0.1484140157699585
131,0.18200720846652985,0.01363526564091444,0.32501450181007385,0.05948266759514809
132,0.2521175146102905,0.0297397468239069,0.38964489102363586,0.129155233502388
133,0.24563373625278473,0.020223209634423256,0.40196406841278076,0.07487791776657104
134,0.2704273760318756,0.0588737390935421,0.4147856533527374,0.19324706494808197
135,0.23230591416358948,0.011097526177763939,0.38329771161079407,0.039987120777368546
136,0.24497030675411224,0.015560210682451725,0.3875342607498169,0.051702830940485
137,0.22936807572841644,0.02749866060912609,0.3771325945854187,0.12036709487438202
138,0.21843193471431732,0.030359921976923943,0.3728651702404022,0.12982513010501862
139,0.1851579248905182,0.009666496887803078,0.33682966232299805,0.02963714674115181
140,0.2603800892829895,0.04930960759520531,0.3881140649318695,0.17023083567619324
141,0.24730223417282104,0.013863977044820786,0.39873209595680237,0.06038043275475502
142,0.19872264564037323,0.021210236474871635,0.343471884727478,0.10048514604568481
143,0.29776114225387573,0.011913307011127472,0.4343937337398529,0.04999827593564987
144,0.24349012970924377,0.18012568354606628,0.39415642619132996,0.34157794713974
145,0.20571379363536835,0.012515081092715263,0.365362286567688,0.057591672986745834
146,0.2162998616695404,0.023267904296517372,0.36241793632507324,0.09219780564308167
147,0.22071801126003265,0.02594843879342079,0.36223292350769043,0.11668279021978378
148,0.2479034811258316,0.03283315896987915,0.4048559367656708,0.1282326728105545
149,0.24115154147148132,0.030871082097291946,0.37915968894958496,0.12065044045448303
150,0.2672940492630005,0.03876463696360588,0.40754780173301697,0.11667405068874359
151,0.23276695609092712,0.014548332430422306,0.38152244687080383,0.05913206562399864
152,0.23142917454242706,0.015791168436408043,0.36971139907836914,0.07675488293170929
153,0.2157987356185913,0.014269119128584862,0.3671312630176544,0.06343139708042145
154,0.29106977581977844,0.0346774086356163,0.41083666682243347,0.13244149088859558
155,0.21602870523929596,0.03653716668486595,0.3733908534049988,0.10387908667325974
156,0.23448063433170319,0.017574742436408997,0.39071348309516907,0.08250129967927933
157,0.2319454401731491,0.03288563713431358,0.3900679647922516,0.12252143770456314
158,0.21762442588806152,0.016347618773579597,0.3803045451641083,0.08227140456438065
159,0.21160529553890228,0.008824583142995834,0.36011239886283875,0.03269658982753754
160,0.252640038728714,0.07117978483438492,0.40676406025886536,0.15072749555110931
161,0.2717849314212799,0.016531895846128464,0.4206629991531372,0.08318720012903214
162,0.25083035230636597,0.03527023643255234,0.38384515047073364,0.14687471091747284
163,0.1829947829246521,0.011237643659114838,0.334003210067749,0.054173149168491364
164,0.2406228929758072,0.022233905270695686,0.3693951368331909,0.08518295735120773
165,0.20251521468162537,0.016438022255897522,0.35371822118759155,0.09336631000041962
166,0.2278551608324051,0.025032056495547295,0.3692001700401306,0.11136211454868317
167,0.2607938051223755,0.01579727604985237,0.4088275134563446,0.0806485116481781
168,0.22742392122745514,0.023839903995394707,0.3772006630897522,0.12261587381362915
169,0.24233704805374146,0.010334610007703304,0.3893187642097473,0.05100223049521446
170,0.268588662147522,0.01632952317595482,0.4122440218925476,0.07266651093959808
171,0.198624387383461,0.020071610808372498,0.34435099363327026,0.07900751382112503
172,0.27726849913597107,0.024715138599276543,0.42074888944625854,0.12166644632816315
173,0.26016467809677124,0.019223231822252274,0.4118310511112213,0.06721019744873047
174,0.26794204115867615,0.021508170291781425,0.41209930181503296,0.0924881249666214
175,0.20368970930576324,0.032613422721624374,0.3488878607749939,0.1425832211971283
176,0.2706902325153351,0.012405329383909702,0.40900442004203796,0.05747382715344429
177,0.24172553420066833,0.028204122558236122,0.3962918817996979,0.09117940813302994
178,0.27590954303741455,0.03260763734579086,0.4354296624660492,0.10534695535898209
179,0.27690091729164124,0.009747532196342945,0.40118280053138733,0.04646829143166542
180,0.2517361640930176,0.010440818965435028,0.40581896901130676,0.05545738711953163
181,0.25108644366264343,0.017574258148670197,0.3793140649795532,0.061162903904914856
182,0.2698596119880676,0.02579130418598652,0.401374876499176,0.08334140479564667
183,0.2500680983066559,0.03110504150390625,0.3909480571746826,0.13403348624706268
184,0.2384573370218277,0.01575949788093567,0.3771378695964813,0.07931508123874664
185,0.234904482960701,0.007076033391058445,0.37133491039276123,0.028845036402344704
186,0.22127467393875122,0.010582082904875278,0.374367356300354,0.048359017819166183
187,0.16916030645370483,0.026223815977573395,0.32771942019462585,0.10849805921316147
188,0.2510686218738556,0.007905999198555946,0.38511863350868225,0.03974166139960289
189,0.23976914584636688,0.012317565269768238,0.3946772515773773,0.07067274302244186
190,0.2708452343940735,0.01994551345705986,0.4150488078594208,0.10161881148815155
191,0.24938781559467316,0.00835141446441412,0.38473761081695557,0.04700007289648056
192,0.2208232432603836,0.024339845404028893,0.3833647668361664,0.08631289750337601
193,0.2205742448568344,0.01292820181697607,0.39170897006988525,0.07033471018075943
194,0.31203553080558777,0.00823965109884739,0.4423942565917969,0.04230702668428421
195,0.23043544590473175,0.03235728666186333,0.37573355436325073,0.09219002723693848
196,0.2442062497138977,0.014838134869933128,0.3751388192176819,0.051689110696315765
197,0.28047412633895874,0.014778531156480312,0.4129638373851776,0.08151136338710785
198,0.19568850100040436,0.005793158896267414,0.3513617515563965,0.019906068220734596
199,0.2744947373867035,0.008840614929795265,0.40817394852638245,0.05337999761104584
200,0.24532924592494965,0.019308729097247124,0.4005904197692871,0.09555429965257645
201,0.23541589081287384,0.009810556657612324,0.38950467109680176,0.051430318504571915
202,0.24227797985076904,0.011358972638845444,0.3900243043899536,0.05283080413937569
203,0.23450231552124023,0.009993012994527817,0.3912767767906189,0.05778687074780464
204,0.19057971239089966,0.01157461665570736,0.3386519253253937,0.07250512391328812
205,0.26291200518608093,0.020909994840621948,0.409981369972229,0.10767778009176254
206,0.2686869502067566,0.010652540251612663,0.4124549627304077,0.05492774024605751
207,0.2564486563205719,0.008302644826471806,0.40320885181427,0.0392383448779583
208,0.28666236996650696,0.010811768472194672,0.42026013135910034,0.06552754342556
209,0.21797771751880646,0.015490083023905754,0.3719646632671356,0.07499947398900986
210,0.21513742208480835,0.008632690645754337,0.36542052030563354,0.05444789305329323
211,0.26374292373657227,0.031822215765714645,0.4167228937149048,0.09574459493160248
212,0.2350924164056778,0.00903062243014574,0.3868403434753418,0.052655383944511414
213,0.21939662098884583,0.019140981137752533,0.3835926353931427,0.08995876461267471
214,0.21818138659000397,0.018578484654426575,0.3702487051486969,0.08521535247564316
215,0.22374887764453888,0.01371601689606905,0.38266950845718384,0.0740651860833168
216,0.2146121859550476,0.005430800374597311,0.37082093954086304,0.023198558017611504
217,0.224447101354599,0.013910423964262009,0.3757522702217102,0.06026168540120125
218,0.20355641841888428,0.007360832300037146,0.3497043251991272,0.04436490312218666
219,0.22183437645435333,0.01470891572535038,0.37166157364845276,0.09020836651325226
220,0.26839956641197205,0.020505696535110474,0.40802526473999023,0.0759400799870491
221,0.26904788613319397,0.016087329015135765,0.4086715579032898,0.09661903977394104
222,0.2500315308570862,0.013047902844846249,0.40106549859046936,0.07783856242895126
223,0.23990383744239807,0.008036603219807148,0.39376720786094666,0.04686663672327995
224,0.2146805375814438,0.005388088524341583,0.36815357208251953,0.022090459242463112
225,0.20576277375221252,0.011349846608936787,0.35748645663261414,0.06783324480056763
226,0.2303265482187271,0.017834898084402084,0.37904536724090576,0.07907088100910187
227,0.25045907497406006,0.007701969239860773,0.4069986939430237,0.045434821397066116
228,0.22416113317012787,0.013809921219944954,0.3793341815471649,0.08055846393108368
229,0.24148599803447723,0.01564386673271656,0.3916834592819214,0.09363152086734772
230,0.1839146614074707,0.006241451483219862,0.33102095127105713,0.03913756087422371
231,0.24768871068954468,0.008830373175442219,0.39931991696357727,0.057955171912908554
232,0.24585285782814026,0.007845399901270866,0.3810786008834839,0.05416311323642731
233,0.25538501143455505,0.014523440040647984,0.38514626026153564,0.08742314577102661
234,0.2933295667171478,0.017521750181913376,0.43763870000839233,0.07524684071540833
235,0.26858776807785034,0.01017224695533514,0.41376760601997375,0.06085314601659775
236,0.24636507034301758,0.008959338068962097,0.4000505805015564,0.06408273428678513
237,0.23962154984474182,0.009585942141711712,0.3910081088542938,0.05164062976837158
238,0.23308511078357697,0.008314964361488819,0.38088780641555786,0.0537741519510746
239,0.2139694094657898,0.01417800597846508,0.3622250556945801,0.06569602340459824
240,0.18861883878707886,0.008812221698462963,0.33236730098724365,0.05497637763619423
241,0.18506039679050446,0.006215787027031183,0.33689790964126587,0.03572079539299011
242,0.2377159595489502,0.012537237256765366,0.3847634494304657,0.05794910341501236
243,0.21120207011699677,0.010499990545213223,0.34845998883247375,0.06446348875761032
244,0.2410416454076767,0.01915639080107212,0.37031635642051697,0.07962921261787415
245,0.23573073744773865,0.004687794018536806,0.3859526813030243,0.020217057317495346
246,0.2164890170097351,0.00924678798764944,0.3644476532936096,0.05547512695193291
247,0.22734108567237854,0.013223491609096527,0.38361528515815735,0.06664679199457169
248,0.16932545602321625,0.016761697828769684,0.30868539214134216,0.07831411808729172
249,0.2260412871837616,0.01284009125083685,0.3793955445289612,0.0673074945807457
250,0.20168952643871307,0.007750578690320253,0.35212939977645874,0.048002272844314575
251,0.24893860518932343,0.007416551001369953,0.3875017762184143,0.04376360401511192
252,0.29052120447158813,0.006217512767761946,0.42472341656684875,0.03567318618297577
253,0.22137655317783356,0.019897883757948875,0.36425745487213135,0.1051708236336708
254,0.22850996255874634,0.01694616675376892,0.37876054644584656,0.0807199627161026
255,0.23536571860313416,0.011634860187768936,0.3798580467700958,0.059668052941560745
256,0.22838953137397766,0.010383352637290955,0.3724314272403717,0.06673052161931992
257,0.18679416179656982,0.007561399135738611,0.3399464190006256,0.04837861284613609
258,0.25636026263237,0.00866483524441719,0.40987980365753174,0.046984076499938965
259,0.20946909487247467,0.007129136938601732,0.37216833233833313,0.04632484167814255
260,0.20201997458934784,0.006571502890437841,0.35674288868904114,0.03975401446223259
261,0.30628374218940735,0.004843600559979677,0.4466714560985565,0.02592189982533455
262,0.241559699177742,0.010850423015654087,0.39729225635528564,0.0752880722284317
263,0.18879781663417816,0.009506966918706894,0.3381904363632202,0.05677884444594383
264,0.18481898307800293,0.006027545314282179,0.3534027636051178,0.04228466376662254
265,0.20754051208496094,0.004432350862771273,0.35297656059265137,0.021859019994735718
266,0.2004060596227646,0.005545036867260933,0.3381420373916626,0.037872254848480225
267,0.3040160834789276,0.004280492663383484,0.4425268769264221,0.02038726955652237
268,0.26966577768325806,0.004989211913198233,0.42482268810272217,0.030180560424923897
269,0.22312743961811066,0.011491288430988789,0.3788720369338989,0.07688631862401962
270,0.24503730237483978,0.011569694615900517,0.40964770317077637,0.06058796867728233
271,0.21089471876621246,0.015950409695506096,0.36922410130500793,0.09326880425214767
272,0.21787773072719574,0.016828132793307304,0.3643931448459625,0.07760931551456451
273,0.23673677444458008,0.006832728162407875,0.3948618471622467,0.04803004488348961
274,0.24091361463069916,0.012523962184786797,0.3947131037712097,0.08094680309295654
275,0.24801543354988098,0.005295329727232456,0.37869250774383545,0.029565490782260895
276,0.25669771432876587,0.006865351460874081,0.4251581132411957,0.04383920133113861
277,0.26121586561203003,0.006581160239875317,0.4127914011478424,0.04099196940660477
278,0.2031284123659134,0.008157412521541119,0.35800254344940186,0.04777991399168968
279,0.2109171599149704,0.018367385491728783,0.3646027743816376,0.10589174926280975
280,0.21880264580249786,0.00790216401219368,0.36393773555755615,0.05523836240172386
281,0.24640239775180817,0.006209997925907373,0.39590761065483093,0.03853264078497887
282,0.17844875156879425,0.006269816309213638,0.3354477882385254,0.042524050921201706
283,0.18783773481845856,0.007880408316850662,0.34463557600975037,0.046734344214200974
284,0.25177571177482605,0.005865234415978193,0.40458589792251587,0.04191804677248001
285,0.2745501697063446,0.0046449946239590645,0.42521578073501587,0.030292676761746407
286,0.21548490226268768,0.004841961897909641,0.37002477049827576,0.03138802945613861
287,0.22298048436641693,0.010485957376658916,0.38396790623664856,0.054150741547346115
288,0.24937492609024048,0.008551917970180511,0.39884093403816223,0.045485224574804306
289,0.21289582550525665,0.007133251056075096,0.3715555965900421,0.0484248511493206
290,0.23350608348846436,0.008434121496975422,0.372470885515213,0.05337490513920784
291,0.23014497756958008,0.006592858117073774,0.39097875356674194,0.038973618298769
292,0.21360555291175842,0.01149186585098505,0.362642377614975,0.06178580969572067
293,0.23830431699752808,0.007288852706551552,0.388326495885849,0.04342987388372421
294,0.21277333796024323,0.006665113847702742,0.36493948101997375,0.052426327019929886
295,0.2074480950832367,0.004738750867545605,0.3836349844932556,0.027368806302547455
296,0.2063625007867813,0.0054363287054002285,0.36365121603012085,0.034480802714824677
297,0.2444184273481369,0.010213971138000488,0.40057438611984253,0.054955773055553436
298,0.20238757133483887,0.005619786214083433,0.35399696230888367,0.03171423077583313
299,0.2183559685945511,0.006835208740085363,0.36926335096359253,0.04626201465725899
300,0.2498495876789093,0.004619678016752005,0.41116273403167725,0.02677587978541851
301,0.21551847457885742,0.00962478294968605,0.3681771457195282,0.07105352729558945
302,0.17883805930614471,0.0061082965694367886,0.3376200795173645,0.042317092418670654
303,0.19523577392101288,0.006665423512458801,0.35355710983276367,0.03868592903017998
304,0.2207707017660141,0.005247459281235933,0.37473002076148987,0.030704572796821594
305,0.17879725992679596,0.004639256279915571,0.346891850233078,0.027197960764169693
306,0.21425867080688477,0.004490208346396685,0.37602484226226807,0.02652249112725258
307,0.21435973048210144,0.0055366624146699905,0.37378567457199097,0.03754430264234543
308,0.19916345179080963,0.004833187907934189,0.3550596237182617,0.03435523808002472
309,0.2660297155380249,0.005485088098794222,0.4150669276714325,0.03695271909236908
310,0.2514587640762329,0.006832549348473549,0.42705291509628296,0.05475012958049774
311,0.2433949112892151,0.004960256163030863,0.3947684168815613,0.029002776369452477
312,0.23458509147167206,0.005945873446762562,0.3866770267486572,0.03826870396733284
313,0.20907887816429138,0.006120504345744848,0.36422422528266907,0.03851914033293724
314,0.22249974310398102,0.005958140827715397,0.3851507902145386,0.04321221634745598
315,0.21132218837738037,0.006573357153683901,0.35515889525413513,0.03729237988591194
316,0.2514905333518982,0.008739298209547997,0.4105253219604492,0.04939302057027817
317,0.25140878558158875,0.0080687515437603,0.3920186161994934,0.042448174208402634
